KEY,TICKER,TRANSCRIPT_DATE,negative_count,positive_count,uncertain_count,litigious_count,SENTIMENT
BGS_2019-09-30,BGS,2019-08-01,88,116,76,0,0
BGS_2019-12-31,BGS,2019-10-31,87,139,73,3,0
BHE_2018-12-31,BHE,2018-10-30,43,70,42,2,0
BHE_2019-06-28,BHE,2019-04-24,46,84,28,11,1
BHE_2019-09-30,BHE,2019-07-24,45,105,43,21,1
BHE_2019-12-31,BHE,2019-10-24,36,78,34,14,1
BIG_2018-09-28,BIG,2018-08-04,61,194,95,1,1
BIG_2018-12-31,BIG,2018-10-31,119,279,121,3,1
BIG_2019-06-28,BIG,2019-05-31,97,218,108,16,0
BIG_2019-09-30,BIG,2019-08-30,75,242,98,5,0
BIG_2019-12-31,BIG,2019-12-06,46,192,63,3,0
BIIB_2018-12-31,BIIB,2018-10-23,100,160,95,14,1
BIIB_2019-06-28,BIIB,2019-04-24,126,179,153,16,0
BIIB_2019-09-30,BIIB,2019-07-23,114,183,134,8,0
BIIB_2019-12-31,BIIB,2019-10-22,169,149,151,37,0
BIO_2018-12-31,BIO,2018-11-01,48,66,45,2,1
BIO_2019-06-28,BIO,2019-05-08,44,75,47,5,-1
BIO_2019-09-30,BIO,2019-08-01,43,62,38,16,-1
BIO_2019-12-31,BIO,2019-10-31,28,49,44,2,-1
BJRI_2018-12-31,BJRI,2018-10-30,72,169,74,5,1
BJRI_2019-06-28,BJRI,2019-04-25,61,158,69,6,1
BJRI_2019-09-30,BJRI,2019-07-25,73,156,103,2,1
BJRI_2019-12-31,BJRI,2019-10-24,71,181,95,3,1
BK_2018-06-29,BK,2018-03-31,104,142,83,16,0
BK_2018-12-31,BK,2018-10-18,108,161,79,22,0
BKE_2018-12-31,BKE,2018-11-03,20,16,41,3,0
BKE_2019-03-29,BKE,2019-02-02,32,55,42,3,0
BKNG_2018-12-31,BKNG,2018-11-05,81,192,107,5,1
BKNG_2019-06-28,BKNG,2019-05-09,80,127,105,4,1
BKNG_2019-09-30,BKNG,2019-08-07,80,172,113,7,1
BKNG_2019-12-31,BKNG,2019-11-07,91,189,93,5,1
BKR_2018-09-28,BKR,2018-06-30,71,208,65,10,1
BKR_2018-12-31,BKR,2018-10-25,47,200,37,12,-1
BKR_2019-06-28,BKR,2019-04-30,61,179,57,8,-1
BKR_2019-09-30,BKR,2019-07-31,49,219,54,28,-1
BKR_2019-12-31,BKR,2019-10-30,90,168,80,12,-1
BLK_2018-09-28,BLK,2018-06-30,73,181,93,10,-1
BLK_2018-12-31,BLK,2018-10-16,83,131,108,11,-1
BLK_2019-06-28,BLK,2019-04-16,78,148,85,8,-1
BLK_2019-09-30,BLK,2019-07-19,71,163,106,11,-1
BLK_2019-12-31,BLK,2019-10-15,106,136,109,8,-1
BLKB_2018-12-31,BLKB,2018-10-30,79,157,80,5,0
BLKB_2019-06-28,BLKB,2019-05-01,75,201,59,5,0
BLKB_2019-09-30,BLKB,2019-07-31,59,142,67,4,0
BLKB_2019-12-31,BLKB,2019-10-29,54,105,40,2,0
BLL_2018-12-31,BLL,2018-11-01,93,128,72,16,1
BLL_2019-06-28,BLL,2019-05-02,81,179,113,19,1
BLL_2019-09-30,BLL,2019-08-01,97,184,105,21,1
BLL_2019-12-31,BLL,2019-10-31,101,152,84,28,1
BLX_2018-09-28,BLX,2018-06-30,85,77,84,5,0
BLX_2018-12-31,BLX,2018-10-25,82,60,87,5,-1
BLX_2019-06-28,BLX,2019-04-17,61,85,73,2,-1
BLX_2019-09-30,BLX,2019-07-19,64,75,88,1,-1
BLX_2019-12-31,BLX,2019-10-18,64,70,53,3,-1
BMI_2019-06-28,BMI,2019-04-17,51,105,48,1,0
BMI_2019-09-30,BMI,2019-07-18,64,99,40,8,0
BMI_2019-12-31,BMI,2019-10-17,45,113,44,4,0
BMRN_2018-12-31,BMRN,2018-10-25,115,112,98,22,-1
BMRN_2019-06-28,BMRN,2019-04-25,111,117,89,5,-1
BMRN_2019-09-30,BMRN,2019-08-01,90,95,82,6,-1
BMRN_2019-12-31,BMRN,2019-10-23,109,130,80,16,-1
BMY_2018-12-31,BMY,2018-10-25,124,170,103,9,1
BMY_2019-06-28,BMY,2019-04-25,117,166,86,7,1
BMY_2019-09-30,BMY,2019-07-25,90,159,59,6,1
BMY_2019-12-31,BMY,2019-10-31,83,142,43,13,1
BOH_2019-06-28,BOH,2019-04-22,36,51,65,8,0
BOH_2019-09-30,BOH,2019-07-22,48,50,61,2,0
BOH_2019-12-31,BOH,2019-10-28,49,50,51,9,0
BOOM_2019-03-29,BOOM,2019-02-21,54,85,69,4,-1
BOOM_2019-06-28,BOOM,2019-03-31,44,84,73,0,-1
BOOM_2019-12-31,BOOM,2019-10-24,61,120,74,6,-1
BOX_2018-09-28,BOX,2018-07-31,70,218,64,11,1
BOX_2018-12-31,BOX,2018-10-31,56,189,53,7,1
BOX_2019-03-29,BOX,2019-01-31,107,235,85,7,1
BOX_2019-06-28,BOX,2019-06-03,86,189,60,14,1
BOX_2019-09-30,BOX,2019-08-28,82,196,49,9,1
BOX_2019-12-31,BOX,2019-11-26,85,189,71,10,0
BR_2018-12-31,BR,2018-11-06,68,201,46,10,-1
BR_2019-06-28,BR,2019-05-07,68,162,36,6,1
BR_2019-09-30,BR,2019-08-01,69,188,55,11,0
BR_2019-12-31,BR,2019-11-07,81,117,34,12,0
BRC_2018-12-31,BRC,2018-10-31,77,182,60,4,0
BRC_2019-03-29,BRC,2019-01-31,74,212,87,5,0
BREW_2018-09-28,BREW,2018-06-30,125,249,98,12,1
BREW_2019-03-29,BREW,2019-03-07,105,267,106,14,1
BREW_2019-06-28,BREW,2019-05-09,90,202,74,28,1
BREW_2019-09-30,BREW,2019-08-08,103,201,89,17,1
BRKR_2019-03-29,BRKR,2019-02-11,99,181,129,9,0
BRKR_2019-06-28,BRKR,2019-05-02,77,169,113,0,1
BRKR_2019-09-30,BRKR,2019-08-01,94,159,113,2,1
BRKR_2019-12-31,BRKR,2019-10-31,79,182,118,12,1
BRKS_2018-12-31,BRKS,2018-11-19,58,126,77,6,-1
BRKS_2019-06-28,BRKS,2019-04-29,45,146,67,5,-1
BRKS_2019-09-30,BRKS,2019-08-01,75,169,90,4,1
BRKS_2019-12-31,BRKS,2019-11-07,62,197,65,4,1
BSX_2018-12-31,BSX,2018-10-24,83,187,92,26,-1
BSX_2019-06-28,BSX,2019-03-31,110,150,94,19,-1
BSX_2019-09-30,BSX,2019-07-24,90,142,71,22,-1
BSX_2019-12-31,BSX,2019-10-23,91,188,97,17,-1
BWA_2018-12-31,BWA,2018-10-25,75,79,54,1,1
BWA_2019-06-28,BWA,2019-04-25,85,85,62,0,1
BWA_2019-09-30,BWA,2019-07-25,141,94,87,6,1
BWA_2019-12-31,BWA,2019-10-31,58,97,46,9,1
BYD_2018-12-31,BYD,2018-10-25,50,170,89,14,-1
BYD_2019-06-28,BYD,2019-03-31,70,173,54,10,-1
BYD_2019-09-30,BYD,2019-07-30,70,175,74,13,-1
BYD_2019-12-31,BYD,2019-10-22,95,211,103,13,-1
BZH_2019-03-29,BZH,2019-02-04,78,90,73,1,-1
BZH_2019-06-28,BZH,2019-05-02,80,78,53,2,1
BZH_2019-09-30,BZH,2019-08-01,43,95,45,0,1
BZH_2019-12-31,BZH,2019-11-13,51,98,51,0,1
C_2018-09-28,C,2018-06-30,96,227,107,5,1
C_2019-06-28,C,2019-04-15,115,205,77,12,-1
C_2019-09-30,C,2019-07-15,171,235,138,12,-1
C_2019-12-31,C,2019-10-15,104,188,120,3,-1
CAG_2018-03-30,CAG,2018-02-25,90,223,90,6,1
CAG_2018-06-29,CAG,2018-05-27,73,209,95,6,-1
CAG_2018-09-28,CAG,2018-08-31,97,164,57,1,-1
CAG_2019-12-31,CAG,2019-12-19,77,271,59,1,1
CAH_2018-09-28,CAH,2018-06-30,97,161,110,28,0
CAH_2018-12-31,CAH,2018-11-08,85,161,95,26,0
CAH_2019-03-29,CAH,2019-02-07,93,189,123,13,0
CAH_2019-06-28,CAH,2019-05-09,108,161,75,12,0
CAH_2019-09-30,CAH,2019-08-08,93,152,77,29,0
CAH_2019-12-31,CAH,2019-11-07,112,147,100,49,0
CAKE_2018-12-31,CAKE,2018-10-30,63,92,74,3,0
CAKE_2019-03-29,CAKE,2019-02-20,78,93,89,6,0
CAKE_2019-06-28,CAKE,2019-05-01,64,118,87,6,0
CAKE_2019-12-31,CAKE,2019-10-29,57,108,80,2,0
CAL_2018-03-30,CAL,2018-02-03,38,113,58,2,1
CAL_2019-06-28,CAL,2019-06-03,61,103,67,0,1
CAL_2019-09-30,CAL,2019-08-26,44,130,59,2,-1
CAL_2019-12-31,CAL,2019-11-25,40,120,50,0,1
CALX_2019-03-29,CALX,2019-02-05,61,51,47,2,-1
CALX_2019-06-28,CALX,2019-05-01,39,20,29,0,-1
CALX_2019-09-30,CALX,2019-07-24,41,63,67,4,-1
CALX_2019-12-31,CALX,2019-10-23,48,60,39,1,-1
CAMP_2018-03-30,CAMP,2018-02-28,40,100,59,29,1
CAMP_2019-06-28,CAMP,2019-04-30,132,149,96,21,1
CAMP_2019-12-31,CAMP,2019-12-20,58,102,74,5,1
CAR_2018-09-28,CAR,2018-06-30,56,187,74,4,1
CAR_2018-12-31,CAR,2018-11-06,99,229,80,3,1
CAR_2019-03-29,CAR,2019-02-21,52,210,53,4,1
CAR_2019-06-28,CAR,2019-05-02,65,176,81,1,1
CAR_2019-09-30,CAR,2019-08-06,37,157,57,3,1
CAR_2019-12-31,CAR,2019-11-01,76,194,80,6,1
CARA_2019-06-28,CARA,2019-05-07,54,53,74,10,-1
CARA_2019-09-30,CARA,2019-08-07,90,106,91,10,-1
CARA_2019-12-31,CARA,2019-11-12,73,80,99,11,-1
CASY_2018-06-29,CASY,2018-04-30,67,149,166,6,1
CASY_2018-09-28,CASY,2018-07-31,68,166,161,11,1
CASY_2018-12-31,CASY,2018-12-11,69,155,111,3,1
CASY_2019-03-29,CASY,2019-01-31,87,192,120,5,1
CASY_2019-06-28,CASY,2019-06-11,79,230,154,12,1
CASY_2019-09-30,CASY,2019-09-10,81,189,111,17,0
CASY_2019-12-31,CASY,2019-12-10,73,140,107,10,1
CB_2019-03-29,CB,2019-02-06,137,147,88,12,1
CB_2019-06-28,CB,2019-05-01,121,87,67,8,1
CB_2019-09-30,CB,2019-07-24,99,87,67,6,0
CBRL_2018-09-28,CBRL,2018-07-31,87,113,121,5,0
CBRL_2018-12-31,CBRL,2018-11-02,34,117,64,1,0
CBRL_2019-03-29,CBRL,2019-02-26,61,109,75,3,0
CBRL_2019-06-28,CBRL,2019-06-04,61,123,109,5,0
CBRL_2019-09-30,CBRL,2019-09-17,59,131,127,2,0
CBRL_2019-12-31,CBRL,2019-11-26,66,121,115,1,0
CC_2019-03-29,CC,2019-02-15,78,133,121,10,1
CC_2019-06-28,CC,2019-05-03,130,112,125,20,1
CC_2019-09-30,CC,2019-08-02,111,118,60,39,1
CC_2019-12-31,CC,2019-11-05,80,115,86,23,1
CCI_2018-09-28,CCI,2018-06-30,90,194,126,15,1
CCI_2018-12-31,CCI,2018-10-18,85,132,157,14,1
CCI_2019-06-28,CCI,2019-04-18,81,112,124,20,0
CCI_2019-09-30,CCI,2019-07-18,64,106,106,8,1
CCI_2019-12-31,CCI,2019-10-17,70,126,151,17,1
CCL_2018-03-30,CCL,2018-02-28,67,196,84,8,1
CCL_2018-06-29,CCL,2018-05-30,94,168,64,3,1
CCL_2018-09-28,CCL,2018-08-31,58,187,62,3,1
CCL_2019-03-29,CCL,2019-02-28,84,162,97,6,-1
CCL_2019-12-31,CCL,2019-12-20,128,156,104,8,1
CDE_2019-03-29,CDE,2019-02-21,66,115,62,3,-1
CDE_2019-09-30,CDE,2019-08-08,44,110,50,2,1
CDE_2019-12-31,CDE,2019-11-05,29,93,38,3,1
CDNS_2018-09-28,CDNS,2018-06-30,50,166,53,1,1
CDNS_2018-12-31,CDNS,2018-10-22,65,155,50,6,1
CDNS_2019-03-29,CDNS,2019-02-19,69,168,51,5,1
CDNS_2019-06-28,CDNS,2019-04-22,55,124,39,2,1
CDNS_2019-09-30,CDNS,2019-07-22,63,110,65,12,1
CDNS_2019-12-31,CDNS,2019-10-21,60,154,51,4,1
CDXS_2019-03-29,CDXS,2019-02-26,50,153,77,8,-1
CDXS_2019-06-28,CDXS,2019-05-06,45,120,55,5,-1
CDXS_2019-09-30,CDXS,2019-08-06,53,105,43,3,-1
CDXS_2019-12-31,CDXS,2019-11-05,45,111,57,2,-1
CE_2019-03-29,CE,2019-01-29,75,64,51,5,1
CE_2019-06-28,CE,2019-04-23,104,129,84,4,1
CE_2019-09-30,CE,2019-07-23,107,92,91,1,1
CE_2019-12-31,CE,2019-10-22,125,110,66,5,1
CENX_2019-03-29,CENX,2019-02-21,106,78,80,14,1
CENX_2019-09-30,CENX,2019-08-01,71,41,50,12,1
CENX_2019-12-31,CENX,2019-11-05,95,51,49,8,1
CERN_2018-12-31,CERN,2018-10-25,86,160,96,36,1
CERN_2019-06-28,CERN,2019-04-25,54,223,63,12,1
CERN_2019-09-30,CERN,2019-07-24,61,170,75,21,1
CERN_2019-12-31,CERN,2019-10-24,67,175,76,12,1
CF_2018-12-31,CF,2018-11-01,116,141,146,10,1
CF_2019-03-29,CF,2019-02-14,98,107,93,7,1
CF_2019-06-28,CF,2019-05-02,118,85,82,6,1
CF_2019-09-30,CF,2019-08-01,105,135,84,3,1
CF_2019-12-31,CF,2019-10-31,82,122,89,6,1
CGNX_2018-09-28,CGNX,2018-06-30,65,95,75,4,1
CGNX_2018-12-31,CGNX,2018-10-29,99,103,77,3,1
CGNX_2019-06-28,CGNX,2019-04-29,135,120,128,4,0
CGNX_2019-09-30,CGNX,2019-07-29,117,95,73,7,0
CGNX_2019-12-31,CGNX,2019-10-28,106,94,101,3,0
CHD_2018-12-31,CHD,2018-11-01,77,107,53,1,0
CHD_2019-03-29,CHD,2019-02-05,73,194,65,4,0
CHD_2019-06-28,CHD,2019-05-02,75,99,63,2,0
CHD_2019-12-31,CHD,2019-10-31,77,96,44,3,0
CHH_2019-03-29,CHH,2019-02-15,57,171,67,8,0
CHH_2019-06-28,CHH,2019-05-09,37,112,46,3,0
CHH_2019-09-30,CHH,2019-08-06,42,123,69,6,0
CHH_2019-12-31,CHH,2019-11-05,50,133,49,2,0
CHK_2018-12-31,CHK,2018-10-31,69,193,82,4,0
CHK_2019-06-28,CHK,2019-05-08,53,192,66,3,0
CHK_2019-09-30,CHK,2019-08-06,69,208,95,11,0
CHK_2019-12-31,CHK,2019-11-05,56,126,67,5,0
CHRW_2018-12-31,CHRW,2018-10-31,92,195,76,21,0
CHRW_2019-06-28,CHRW,2019-05-01,98,169,66,18,0
CHRW_2019-09-30,CHRW,2019-07-31,123,151,54,35,0
CHRW_2019-12-31,CHRW,2019-10-30,119,163,66,31,0
CHS_2018-12-31,CHS,2018-11-28,43,133,39,4,0
CHS_2019-03-29,CHS,2019-03-06,58,153,44,3,0
CHS_2019-06-28,CHS,2019-06-11,55,120,54,1,0
CHS_2019-09-30,CHS,2019-08-28,60,183,58,2,0
CHS_2019-12-31,CHS,2019-11-26,41,169,57,3,0
CHTR_2019-09-30,CHTR,2019-07-26,82,114,48,5,1
CHTR_2019-12-31,CHTR,2019-10-25,73,122,47,1,1
CHUY_2018-06-29,CHUY,2018-04-01,49,74,71,2,-1
CHUY_2018-12-31,CHUY,2018-11-06,45,76,61,0,0
CHUY_2019-06-28,CHUY,2019-05-07,27,57,50,0,0
CHUY_2019-09-30,CHUY,2019-08-08,38,93,63,2,0
CHUY_2019-12-31,CHUY,2019-11-07,49,101,66,4,0
CI_2018-12-31,CI,2018-11-01,102,322,108,12,1
CI_2019-03-29,CI,2019-02-01,134,230,93,22,-1
CI_2019-06-28,CI,2019-05-02,102,250,90,5,-1
CI_2019-09-30,CI,2019-08-01,124,248,93,12,-1
CI_2019-12-31,CI,2019-10-31,103,224,98,12,-1
CIEN_2018-09-28,CIEN,2018-07-31,78,185,77,1,-1
CIEN_2018-12-31,CIEN,2018-10-31,53,154,79,8,1
CIEN_2019-03-29,CIEN,2019-03-05,51,138,68,1,1
CIEN_2019-06-28,CIEN,2019-06-06,93,146,97,1,1
CIEN_2019-09-30,CIEN,2019-09-05,69,162,84,0,1
CIEN_2019-12-31,CIEN,2019-12-12,85,183,85,3,1
CIM_2019-03-29,CIM,2019-02-13,66,73,69,8,1
CIM_2019-06-28,CIM,2019-03-31,72,73,65,4,1
CIM_2019-12-31,CIM,2019-10-30,60,75,58,5,1
CINF_2018-12-31,CINF,2018-10-26,105,111,72,22,0
CINF_2019-03-29,CINF,2019-02-07,108,143,66,11,0
CINF_2019-06-28,CINF,2019-04-25,128,117,109,14,0
CINF_2019-09-30,CINF,2019-07-31,105,125,64,28,0
CINF_2019-12-31,CINF,2019-10-25,114,123,77,13,0
CL_2018-06-29,CL,2018-03-31,134,188,60,0,0
CL_2018-12-31,CL,2018-10-26,147,145,54,1,0
CL_2019-03-29,CL,2019-01-25,97,204,80,2,0
CL_2019-06-28,CL,2019-04-26,49,152,33,1,0
CL_2019-09-30,CL,2019-07-26,73,209,50,0,0
CL_2019-12-31,CL,2019-11-01,55,164,33,0,0
CLDR_2018-03-30,CLDR,2018-01-31,116,168,94,7,1
CLDR_2018-06-29,CLDR,2018-04-30,78,185,83,10,1
CLDR_2018-09-28,CLDR,2018-07-31,80,195,75,2,1
CLDR_2018-12-31,CLDR,2018-10-31,95,191,95,5,1
CLDR_2019-06-28,CLDR,2019-06-05,119,140,91,8,0
CLDR_2019-09-30,CLDR,2019-09-04,68,149,79,5,0
CLF_2019-03-29,CLF,2019-02-08,105,119,57,23,1
CLF_2019-06-28,CLF,2019-04-25,116,119,64,22,1
CLF_2019-09-30,CLF,2019-07-19,86,120,68,16,1
CLF_2019-12-31,CLF,2019-10-23,101,86,63,13,1
CLH_2018-12-31,CLH,2018-10-31,85,150,92,13,1
CLH_2019-03-29,CLH,2019-02-27,60,123,60,12,1
CLH_2019-06-28,CLH,2019-05-01,81,97,69,20,1
CLH_2019-09-30,CLH,2019-07-31,52,128,61,10,1
CLH_2019-12-31,CLH,2019-10-30,62,167,73,10,1
CLNE_2018-09-28,CLNE,2018-06-30,39,67,53,10,1
CLNE_2018-12-31,CLNE,2018-11-07,32,69,33,10,1
CLNE_2019-06-28,CLNE,2019-05-09,39,59,46,9,1
CLNE_2019-09-30,CLNE,2019-08-08,57,87,43,4,1
CLNE_2019-12-31,CLNE,2019-11-12,42,83,42,7,1
CLR_2018-09-28,CLR,2018-06-30,82,218,100,3,1
CLR_2019-03-29,CLR,2019-02-19,90,185,152,1,-1
CLR_2019-06-28,CLR,2019-04-30,69,178,92,3,-1
CLR_2019-09-30,CLR,2019-08-06,61,124,94,2,-1
CLR_2019-12-31,CLR,2019-10-31,74,131,94,3,1
CLVS_2019-03-29,CLVS,2019-02-26,73,105,81,9,-1
CLVS_2019-06-28,CLVS,2019-05-07,90,104,99,5,1
CLVS_2019-09-30,CLVS,2019-08-01,65,97,105,10,1
CLVS_2019-12-31,CLVS,2019-11-07,61,110,80,3,0
CLX_2018-12-31,CLX,2018-10-31,99,245,102,6,0
CLX_2019-03-29,CLX,2019-02-04,88,289,100,9,0
CLX_2019-06-28,CLX,2019-05-01,108,275,96,5,0
CLX_2019-09-30,CLX,2019-08-01,133,263,104,1,0
CLX_2019-12-31,CLX,2019-10-31,125,209,65,7,0
CMA_2019-03-29,CMA,2019-01-16,109,157,114,11,1
CMA_2019-06-28,CMA,2019-04-16,97,137,73,3,1
CMA_2019-09-30,CMA,2019-07-17,99,120,78,5,0
CMA_2019-12-31,CMA,2019-10-16,96,124,89,3,0
CMC_2017-12-29,CMC,2017-11-30,85,127,70,13,1
CMC_2018-06-29,CMC,2018-05-30,89,106,84,12,-1
CMC_2019-12-31,CMC,2019-10-23,65,118,75,11,1
CMCSA_2018-06-29,CMCSA,2018-03-31,49,213,55,6,-1
CMCSA_2019-09-30,CMCSA,2019-07-25,70,204,53,7,-1
CMCSA_2019-12-31,CMCSA,2019-10-24,84,207,46,7,-1
CMD_2017-12-29,CMD,2017-09-30,51,105,38,7,0
CMD_2018-06-29,CMD,2018-04-30,33,101,47,6,1
CMD_2018-12-31,CMD,2018-10-30,43,113,51,9,1
CMD_2019-03-29,CMD,2019-02-28,62,98,41,6,1
CMD_2019-06-28,CMD,2019-06-04,47,116,51,8,0
CMD_2019-12-31,CMD,2019-12-10,54,105,50,4,1
CME_2018-06-29,CME,2018-03-31,24,76,35,19,1
CME_2018-12-31,CME,2018-10-25,90,85,68,56,1
CME_2019-06-28,CME,2019-05-01,91,139,77,33,1
CME_2019-09-30,CME,2019-07-31,99,152,97,45,-1
CME_2019-12-31,CME,2019-10-30,113,175,121,44,0
CMG_2018-09-28,CMG,2018-06-30,88,198,84,3,0
CMG_2018-12-31,CMG,2018-10-25,71,192,63,3,0
CMG_2019-06-28,CMG,2019-04-24,63,257,96,3,0
CMG_2019-09-30,CMG,2019-07-23,79,197,78,8,0
CMG_2019-12-31,CMG,2019-10-22,64,235,96,5,1
CMI_2018-09-28,CMI,2018-07-01,85,171,60,10,0
CMI_2018-12-31,CMI,2018-10-30,76,142,53,7,-1
CMI_2019-06-28,CMI,2019-04-30,94,153,86,4,0
CMI_2019-09-30,CMI,2019-07-30,129,132,71,9,0
CMI_2019-12-31,CMI,2019-10-29,174,142,60,13,0
CMP_2018-09-28,CMP,2018-06-30,69,116,79,10,1
CMP_2018-12-31,CMP,2018-11-01,63,128,41,10,1
CMP_2019-06-28,CMP,2019-05-01,54,111,39,4,1
CMP_2019-09-30,CMP,2019-08-07,65,119,75,2,1
CMP_2019-12-31,CMP,2019-11-06,125,168,71,4,1
CMTL_2018-09-28,CMTL,2018-07-31,67,170,114,31,1
CMTL_2019-03-29,CMTL,2019-03-07,53,112,90,21,1
CMTL_2019-06-28,CMTL,2019-06-06,53,127,66,43,1
CMTL_2019-12-31,CMTL,2019-12-04,27,95,79,36,1
CNC_2019-03-29,CNC,2019-02-05,80,166,111,46,-1
CNC_2019-06-28,CNC,2019-04-23,82,177,104,38,-1
CNC_2019-09-30,CNC,2019-07-23,78,139,97,26,-1
CNC_2019-12-31,CNC,2019-10-22,114,122,133,31,-1
CNK_2018-12-31,CNK,2018-11-02,80,119,79,9,1
CNK_2019-03-29,CNK,2019-02-22,74,156,91,16,1
CNK_2019-06-28,CNK,2019-05-07,74,123,94,15,1
CNK_2019-09-30,CNK,2019-08-02,74,156,75,12,1
CNK_2019-12-31,CNK,2019-11-05,68,144,97,13,1
CNP_2018-09-28,CNP,2018-06-30,50,96,63,13,-1
CNP_2018-12-31,CNP,2018-11-01,50,112,85,13,1
CNP_2019-03-29,CNP,2019-02-28,70,119,108,21,1
CNP_2019-06-28,CNP,2019-05-09,73,123,114,22,1
CNP_2019-09-30,CNP,2019-08-07,64,147,112,34,1
CNP_2019-12-31,CNP,2019-11-07,58,123,96,39,1
CNR_2018-06-29,CNR,2018-04-29,36,99,53,1,1
CNR_2019-03-29,CNR,2019-02-14,42,62,46,0,0
CNR_2019-06-28,CNR,2019-05-08,49,144,52,3,0
CNR_2019-09-30,CNR,2019-08-07,54,111,51,1,0
CNX_2018-12-31,CNX,2018-10-30,58,123,46,2,1
CNX_2019-03-29,CNX,2019-01-31,57,92,69,3,1
CNX_2019-06-28,CNX,2019-04-30,58,114,86,5,1
CNX_2019-09-30,CNX,2019-07-30,64,148,77,5,1
CNX_2019-12-31,CNX,2019-10-29,66,118,76,4,-1
COF_2018-12-31,COF,2018-10-23,88,175,103,11,-1
COF_2019-03-29,COF,2019-01-22,120,121,66,8,1
COF_2019-06-28,COF,2019-04-25,99,172,66,3,1
COF_2019-09-30,COF,2019-07-18,82,166,59,1,1
COF_2019-12-31,COF,2019-10-24,114,132,61,7,1
COG_2018-09-28,COG,2018-06-30,69,82,81,5,1
COG_2018-12-31,COG,2018-10-26,60,100,77,2,1
COG_2019-03-29,COG,2019-02-22,56,83,62,19,1
COG_2019-06-28,COG,2019-04-26,63,102,72,8,1
COG_2019-09-30,COG,2019-07-26,81,102,105,5,1
COG_2019-12-31,COG,2019-10-25,57,61,63,3,1
COHR_2019-03-29,COHR,2019-01-31,101,99,127,5,1
COHR_2019-06-28,COHR,2019-04-30,65,97,126,4,1
COHR_2019-09-30,COHR,2019-07-30,79,71,118,7,1
COHR_2019-12-31,COHR,2019-11-05,71,100,107,6,1
COLM_2019-03-29,COLM,2019-02-07,63,178,76,3,1
COLM_2019-06-28,COLM,2019-03-31,73,180,99,2,1
COLM_2019-09-30,COLM,2019-07-25,64,164,80,1,1
COLM_2019-12-31,COLM,2019-10-30,98,177,89,2,1
CONN_2018-03-30,CONN,2018-01-31,97,209,89,9,-1
CONN_2018-12-31,CONN,2018-10-31,75,198,65,8,-1
CONN_2019-06-28,CONN,2019-05-31,74,167,84,3,-1
CONN_2019-09-30,CONN,2019-09-03,65,131,67,2,-1
CONN_2019-12-31,CONN,2019-12-10,121,150,91,2,1
COO_2018-06-29,COO,2018-04-30,97,169,99,3,1
COO_2018-09-28,COO,2018-07-31,86,265,90,12,1
COO_2018-12-31,COO,2018-10-31,100,190,128,7,1
COO_2019-03-29,COO,2019-03-05,95,172,130,8,1
COO_2019-06-28,COO,2019-05-30,91,191,111,2,1
COO_2019-09-30,COO,2019-08-29,67,148,90,2,1
COO_2019-12-31,COO,2019-12-05,95,182,92,14,1
COP_2019-12-31,COP,2019-10-29,64,56,35,5,-1
CORT_2019-03-29,CORT,2019-02-25,98,86,56,31,0
CORT_2019-06-28,CORT,2019-03-31,105,93,62,39,0
CORT_2019-12-31,CORT,2019-11-07,142,124,74,19,1
COST_2018-03-30,COST,2018-02-01,84,191,102,27,1
COST_2018-06-29,COST,2018-05-13,80,150,99,10,1
COST_2018-12-31,COST,2018-11-30,71,130,80,8,1
COST_2019-03-29,COST,2019-02-28,80,104,74,7,1
COST_2019-06-28,COST,2019-05-30,72,130,65,10,1
COST_2019-12-31,COST,2019-12-12,77,128,98,9,1
COTY_2018-09-28,COTY,2018-06-30,126,232,56,3,0
COTY_2018-12-31,COTY,2018-11-07,180,197,53,5,0
COTY_2019-06-28,COTY,2019-05-08,113,160,65,1,0
COTY_2019-09-30,COTY,2019-08-28,97,199,58,3,0
COTY_2019-12-31,COTY,2019-11-06,86,183,67,2,0
CPA_2018-12-31,CPA,2018-11-15,74,102,82,2,1
CPA_2019-06-28,CPA,2019-05-09,69,127,62,1,1
CPA_2019-09-30,CPA,2019-08-08,92,142,101,1,-1
CPA_2019-12-31,CPA,2019-11-14,64,105,84,3,-1
CPB_2018-06-29,CPB,2018-04-30,141,134,56,3,0
CPB_2018-09-28,CPB,2018-07-31,209,251,91,7,0
CPB_2018-12-31,CPB,2018-11-20,147,186,48,2,0
CPB_2019-03-29,CPB,2019-02-27,123,242,69,1,0
CPB_2019-06-28,CPB,2019-06-05,135,225,59,0,0
CPB_2019-09-30,CPB,2019-08-30,114,273,69,1,0
CPB_2019-12-31,CPB,2019-12-04,93,204,67,1,0
CPRI_2018-06-29,CPRI,2018-03-31,52,205,91,2,1
CPRI_2018-09-28,CPRI,2018-06-30,59,226,91,1,1
CPRI_2018-12-31,CPRI,2018-11-07,63,197,90,0,1
CPRI_2019-06-28,CPRI,2019-05-29,80,200,100,3,1
CPRI_2019-09-30,CPRI,2019-08-07,70,187,89,2,1
CPRI_2019-12-31,CPRI,2019-11-06,94,193,89,1,1
CPRT_2018-09-28,CPRT,2018-07-31,71,88,72,8,1
CPRT_2018-12-31,CPRT,2018-11-21,128,118,77,13,1
CPRT_2019-03-29,CPRT,2019-01-31,90,72,54,7,1
